offline_datapoint_8 1730377197 7698,629
offline_datapoint_21 1730377199 333418496,000
offline_datapoint_1 1730377197 0,000
offline_datapoint_20 1730377199 8692936704,000
offline_datapoint_7 1730377199 9915424768,000
offline_datapoint_6 1730377197 0,435
offline_datapoint_12 1730377197 7,425
offline_datapoint_24 1730377197 4,137
offline_datapoint_13 1730377197 16943,338
offline_datapoint_18 1730377199 0,000
offline_datapoint_0 1730377197 25514,501
offline_datapoint_16 1730377197 2668,100
offline_datapoint_28 1730377197 11,612
offline_datapoint_17 1730377197 37,456
offline_datapoint_10 1730377197 93,907
offline_datapoint_29 1730377197 7,358
offline_datapoint_22 1730377197 595305,143
offline_datapoint_4 1730377197 0,464
offline_datapoint_11 1730377202 1065958,000
offline_datapoint_5 1730377202 3765,000
offline_datapoint_26 1730377202 908849152,000
offline_datapoint_14 1730377202 581758976,000
offline_datapoint_3 1730377202 12378296320,000
offline_datapoint_9 1730377202 333516800,000
offline_datapoint_25 1730377202 8020,000
offline_datapoint_19 1730377200 0,000
offline_datapoint_8 1730377200 3195,417
offline_datapoint_21 1730377202 333516800,000
offline_datapoint_1 1730377200 0,000
offline_datapoint_20 1730377202 8682586112,000
offline_datapoint_7 1730377202 9908232192,000
offline_datapoint_6 1730377200 0,043
offline_datapoint_12 1730377200 2,880
offline_datapoint_24 1730377200 0,821
offline_datapoint_13 1730377200 4106,069
offline_datapoint_18 1730377202 0,000
offline_datapoint_0 1730377200 3448,062
offline_datapoint_16 1730377200 750,964
offline_datapoint_28 1730377200 0,026
offline_datapoint_17 1730377200 3,652
offline_datapoint_10 1730377200 99,942
offline_datapoint_29 1730377200 0,664
offline_datapoint_22 1730377200 21783,273
offline_datapoint_4 1730377200 0,001
offline_datapoint_11 1730377205 1065958,000
offline_datapoint_5 1730377205 3763,000
offline_datapoint_26 1730377205 908881920,000
offline_datapoint_14 1730377205 581758976,000
offline_datapoint_3 1730377205 12400136192,000
offline_datapoint_9 1730377205 334577664,000
offline_datapoint_25 1730377205 8012,000
offline_datapoint_19 1730377203 5,668
offline_datapoint_8 1730377203 8291,905
offline_datapoint_21 1730377205 334577664,000
offline_datapoint_1 1730377203 1,000
offline_datapoint_20 1730377205 8706596864,000
offline_datapoint_7 1730377205 9931825152,000
offline_datapoint_6 1730377203 0,999
offline_datapoint_12 1730377203 8,306
offline_datapoint_24 1730377203 4,342
offline_datapoint_13 1730377203 9256,049
offline_datapoint_18 1730377205 0,000
offline_datapoint_0 1730377203 14154,448
offline_datapoint_16 1730377203 4597,353
offline_datapoint_28 1730377203 0,078
offline_datapoint_17 1730377203 13,002
offline_datapoint_10 1730377203 99,823
offline_datapoint_29 1730377203 1,334
offline_datapoint_22 1730377203 25337,436
offline_datapoint_4 1730377203 0,003
offline_datapoint_11 1730377208 1065958,000
offline_datapoint_5 1730377208 3757,000
offline_datapoint_26 1730377208 908886016,000
offline_datapoint_14 1730377208 581758976,000
offline_datapoint_3 1730377208 12401586176,000
offline_datapoint_9 1730377208 334536704,000
offline_datapoint_25 1730377208 8023,000
offline_datapoint_19 1730377206 2,673
offline_datapoint_8 1730377206 3154,121
offline_datapoint_21 1730377208 334536704,000
offline_datapoint_1 1730377206 0,334
offline_datapoint_20 1730377208 8709541888,000
offline_datapoint_7 1730377208 9916870656,000
offline_datapoint_6 1730377206 0,261
offline_datapoint_12 1730377206 4,593
offline_datapoint_24 1730377206 2,219
offline_datapoint_13 1730377206 4892,898
offline_datapoint_18 1730377208 0,000
offline_datapoint_0 1730377206 6337,646
offline_datapoint_16 1730377206 807,575
offline_datapoint_28 1730377206 0,076
offline_datapoint_17 1730377206 18,711
offline_datapoint_10 1730377206 99,794
offline_datapoint_29 1730377206 3,007
offline_datapoint_22 1730377206 15835,429
offline_datapoint_4 1730377206 0,003
offline_datapoint_11 1730377211 1065958,000
offline_datapoint_5 1730377211 3761,000
offline_datapoint_26 1730377211 908886016,000
offline_datapoint_14 1730377211 581758976,000
offline_datapoint_3 1730377211 12403793920,000
offline_datapoint_9 1730377211 335319040,000
offline_datapoint_25 1730377211 8014,000
offline_datapoint_19 1730377209 10,648
offline_datapoint_8 1730377209 2172,451
offline_datapoint_21 1730377211 335319040,000
offline_datapoint_1 1730377209 1,331
offline_datapoint_20 1730377211 8714166272,000
offline_datapoint_7 1730377211 9920290816,000
offline_datapoint_6 1730377209 0,043
offline_datapoint_12 1730377209 3,955
offline_datapoint_24 1730377209 1,690
offline_datapoint_13 1730377209 3086,817
offline_datapoint_18 1730377211 0,000
offline_datapoint_0 1730377209 3935,633
offline_datapoint_16 1730377209 2820,958
offline_datapoint_28 1730377209 0,072
offline_datapoint_17 1730377209 11,313
offline_datapoint_10 1730377209 99,919
offline_datapoint_29 1730377209 4,658
offline_datapoint_22 1730377209 25660,235
offline_datapoint_4 1730377209 0,003
offline_datapoint_11 1730377214 1065958,000
offline_datapoint_5 1730377214 3761,000
offline_datapoint_26 1730377214 908894208,000
offline_datapoint_14 1730377214 581758976,000
offline_datapoint_3 1730377214 12382404608,000
offline_datapoint_9 1730377214 335966208,000
offline_datapoint_25 1730377214 8022,000
offline_datapoint_19 1730377212 0,000
offline_datapoint_8 1730377212 9524,499
offline_datapoint_21 1730377214 335966208,000
offline_datapoint_1 1730377212 0,000
offline_datapoint_20 1730377214 8695336960,000
offline_datapoint_7 1730377214 9919045632,000
offline_datapoint_6 1730377212 0,044
offline_datapoint_12 1730377212 6,789
offline_datapoint_24 1730377212 2,699
offline_datapoint_13 1730377212 3903,955
offline_datapoint_18 1730377214 0,000
offline_datapoint_0 1730377212 4259,042
offline_datapoint_16 1730377212 2196,392
offline_datapoint_28 1730377212 0,041
offline_datapoint_17 1730377212 5,350
offline_datapoint_10 1730377212 99,960
offline_datapoint_29 1730377212 0,000
offline_datapoint_22 1730377212 36992,000
offline_datapoint_4 1730377212 0,002
offline_datapoint_11 1730377217 1065958,000
offline_datapoint_5 1730377217 3760,000
offline_datapoint_26 1730377217 908902400,000
offline_datapoint_14 1730377217 581758976,000
offline_datapoint_3 1730377217 12391481344,000
offline_datapoint_9 1730377217 335970304,000
offline_datapoint_25 1730377217 8018,000
offline_datapoint_19 1730377215 2,664
offline_datapoint_8 1730377215 2052,767
offline_datapoint_21 1730377217 335970304,000
offline_datapoint_1 1730377215 0,333
offline_datapoint_20 1730377217 8700428288,000
offline_datapoint_7 1730377217 9918373888,000
offline_datapoint_6 1730377215 0,043
offline_datapoint_12 1730377215 3,096
offline_datapoint_24 1730377215 0,954
offline_datapoint_13 1730377215 4013,966
offline_datapoint_18 1730377217 0,000
offline_datapoint_0 1730377215 5863,954
offline_datapoint_16 1730377215 842,417
offline_datapoint_28 1730377215 0,046
offline_datapoint_17 1730377215 10,322
offline_datapoint_10 1730377215 99,927
offline_datapoint_29 1730377215 0,666
offline_datapoint_22 1730377215 20463,484
offline_datapoint_4 1730377215 0,002
offline_datapoint_11 1730377220 1065958,000
offline_datapoint_5 1730377220 3757,000
offline_datapoint_26 1730377220 908898304,000
offline_datapoint_14 1730377220 581758976,000
offline_datapoint_3 1730377220 12376862720,000
offline_datapoint_9 1730377220 336072704,000
offline_datapoint_25 1730377220 8012,000
offline_datapoint_19 1730377218 0,000
offline_datapoint_8 1730377218 5651,507
offline_datapoint_21 1730377220 336072704,000
offline_datapoint_1 1730377218 0,000
offline_datapoint_20 1730377220 8689381376,000
offline_datapoint_7 1730377220 9916338176,000
offline_datapoint_6 1730377218 0,304
offline_datapoint_12 1730377218 9,666
offline_datapoint_24 1730377218 4,990
offline_datapoint_13 1730377218 12297,634
offline_datapoint_18 1730377220 0,000
offline_datapoint_0 1730377218 17968,801
offline_datapoint_16 1730377218 1261,518
offline_datapoint_28 1730377218 0,031
offline_datapoint_17 1730377218 5,331
offline_datapoint_10 1730377218 99,973
offline_datapoint_29 1730377218 0,666
